#TYPE System.IO.FileInfo
"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","VersionInfo","BaseName","Target","LinkType","Name","Length","DirectoryName","Directory","IsReadOnly","Exists","FullName","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","Attributes"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50344872.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50344872.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50344872.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50344872","System.Collections.Generic.List`1[System.String]",,"50344872.jpg","9408","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50344872.jpg",".jpg","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50345242.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50345242.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50345242.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50345242","System.Collections.Generic.List`1[System.String]",,"50345242.jpg","6524","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50345242.jpg",".jpg","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50345271.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50345271.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50345271.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50345271","System.Collections.Generic.List`1[System.String]",,"50345271.jpg","7733","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50345271.jpg",".jpg","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50345582.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50345582.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50345582.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50345582","System.Collections.Generic.List`1[System.String]",,"50345582.jpg","6663","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50345582.jpg",".jpg","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50345608.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50345608.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50345608.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50345608","System.Collections.Generic.List`1[System.String]",,"50345608.jpg","7564","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50345608.jpg",".jpg","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50346152.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50346152.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50346152.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50346152","System.Collections.Generic.List`1[System.String]",,"50346152.jpg","6385","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50346152.jpg",".jpg","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50346689.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50346689.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50346689.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50346689","System.Collections.Generic.List`1[System.String]",,"50346689.jpg","6284","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50346689.jpg",".jpg","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50346839.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50346839.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50346839.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50346839","System.Collections.Generic.List`1[System.String]",,"50346839.jpg","5476","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50346839.jpg",".jpg","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50348505.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50348505.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50348505.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50348505","System.Collections.Generic.List`1[System.String]",,"50348505.jpg","7364","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50348505.jpg",".jpg","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50348508.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50348508.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50348508.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50348508","System.Collections.Generic.List`1[System.String]",,"50348508.jpg","7245","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50348508.jpg",".jpg","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50348803.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50348803.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50348803.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50348803","System.Collections.Generic.List`1[System.String]",,"50348803.jpg","6893","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50348803.jpg",".jpg","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50349248.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50349248.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50349248.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50349248","System.Collections.Generic.List`1[System.String]",,"50349248.jpg","6094","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50349248.jpg",".jpg","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","12/15/2022 8:49:11 AM","12/15/2022 2:49:11 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50350258.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50350258.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50350258.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50350258","System.Collections.Generic.List`1[System.String]",,"50350258.jpg","10577","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50350258.jpg",".jpg","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50350698.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50350698.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50350698.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50350698","System.Collections.Generic.List`1[System.String]",,"50350698.jpg","15635","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50350698.jpg",".jpg","12/15/2022 8:41:02 AM","12/15/2022 2:41:02 PM","12/15/2022 8:47:39 AM","12/15/2022 2:47:39 PM","12/15/2022 8:41:04 AM","12/15/2022 2:41:04 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50350848.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50350848.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50350848.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50350848","System.Collections.Generic.List`1[System.String]",,"50350848.jpg","6665","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50350848.jpg",".jpg","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50350889.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50350889.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50350889.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50350889","System.Collections.Generic.List`1[System.String]",,"50350889.jpg","10342","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50350889.jpg",".jpg","12/15/2022 8:41:11 AM","12/15/2022 2:41:11 PM","12/15/2022 8:47:39 AM","12/15/2022 2:47:39 PM","12/15/2022 8:41:14 AM","12/15/2022 2:41:14 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50351169.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50351169.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50351169.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50351169","System.Collections.Generic.List`1[System.String]",,"50351169.jpg","8031","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50351169.jpg",".jpg","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50351231.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50351231.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50351231.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50351231","System.Collections.Generic.List`1[System.String]",,"50351231.jpg","8160","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50351231.jpg",".jpg","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50351318.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50351318.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50351318.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50351318","System.Collections.Generic.List`1[System.String]",,"50351318.jpg","15152","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50351318.jpg",".jpg","12/15/2022 8:41:27 AM","12/15/2022 2:41:27 PM","12/15/2022 8:47:39 AM","12/15/2022 2:47:39 PM","12/15/2022 8:41:29 AM","12/15/2022 2:41:29 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50352165.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50352165.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50352165.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50352165","System.Collections.Generic.List`1[System.String]",,"50352165.jpg","8308","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50352165.jpg",".jpg","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50353136.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50353136.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50353136.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50353136","System.Collections.Generic.List`1[System.String]",,"50353136.jpg","5883","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50353136.jpg",".jpg","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50353985.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50353985.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50353985.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50353985","System.Collections.Generic.List`1[System.String]",,"50353985.jpg","7458","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50353985.jpg",".jpg","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50354366.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50354366.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50354366.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50354366","System.Collections.Generic.List`1[System.String]",,"50354366.jpg","10809","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50354366.jpg",".jpg","12/15/2022 8:41:38 AM","12/15/2022 2:41:38 PM","12/15/2022 8:47:39 AM","12/15/2022 2:47:39 PM","12/15/2022 8:41:40 AM","12/15/2022 2:41:40 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50354581.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50354581.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50354581.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50354581","System.Collections.Generic.List`1[System.String]",,"50354581.jpg","8409","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50354581.jpg",".jpg","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50354692.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50354692.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50354692.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50354692","System.Collections.Generic.List`1[System.String]",,"50354692.jpg","9900","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50354692.jpg",".jpg","12/15/2022 8:41:49 AM","12/15/2022 2:41:49 PM","12/15/2022 8:47:39 AM","12/15/2022 2:47:39 PM","12/15/2022 8:41:53 AM","12/15/2022 2:41:53 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50355162.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50355162.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50355162.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50355162","System.Collections.Generic.List`1[System.String]",,"50355162.jpg","6080","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50355162.jpg",".jpg","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg\50355556.jpg","Microsoft.PowerShell.Core\FileSystem::C:\Users\marks\Downloads\scrapeimg\jpg","50355556.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\marks\Downloads\scrapeimg\jpg\50355556.jpg
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","50355556","System.Collections.Generic.List`1[System.String]",,"50355556.jpg","8596","C:\Users\marks\Downloads\scrapeimg\jpg","C:\Users\marks\Downloads\scrapeimg\jpg","False","True","C:\Users\marks\Downloads\scrapeimg\jpg\50355556.jpg",".jpg","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","12/15/2022 8:49:12 AM","12/15/2022 2:49:12 PM","Archive"
